"NULL_PREDICTORxdataset","NULL_PREDICTORxk_fold","NULL_PREDICTORxresponse_mean","NULL_PREDICTORxresponse_sd","num_training_samples","superset_num_coefficients","NULL_PREDICTORxsuperset_predictor_matrix","NULL_PREDICTORxadded_predictor","added_predictor_coefficient","added_predictor_pvalue","superset_anova_pvalue","NULL_PREDICTORxsuperset_mse","NULL_PREDICTORxsuperset_test_sd","NULL_PREDICTORxmse_diff","NULL_PREDICTORxmse_ratio","RESPONSE_VARIABLExstd_mse_diff","NULL_PREDICTORxstd_mse_ratio","superset_r_sq","superset_r_sq_adj","r_sq_diff","r_sq_ratio","r_sq_adj_diff","r_sq_adj_ratio","aic_diff","aic_ratio","aic_corrected_diff","aic_corrected_ratio","bic_diff","bic_ratio","superset_normality_pvalue","normality_pvalue_diff","normality_pvalue_ratio","added_predictor_vif","mean_vif","max_vif","null_ptransform_pvalue","response_est_ptransform","NULL_PREDICTORxadded_predictor_est_ptransform"
"242",2,1,1.46384205856256,0.236207819202635,196,5,"FTFTTT","induced",-0.116462294730694,0.0257708464075351,0.267052184837267,0.0338340842598542,0.19322161776773,0.00199934215440932,1.05909254522906,0.0103474040715916,0.071631304042395,0.052189027687262,-0.0245455622163108,0.657334701015864,-0.0199925711451453,0.6169200302993,3.11481082731984,0.994547314888137,2.96512771902565,0.99480398336305,-0.163303831910753,1.00029431914201,0.0109847117060206,0.0112511511462864,2.02425547865037,1.39282626519475,2.28224529859863,3.33721604235408,0,0.481994788816973,-2.30536580763924
"243",2,1,1.46384205856256,0.236207819202635,196,5,"FFTTTT","case",0.0107344051251289,0.779805066895228,0.00425286949880821,0.0357313087625856,0.19322161776773,0.000102117651677905,1.00285793202696,0.00052850013811942,0.0474766357367423,0.0275285024537422,-0.000390893910658108,0.991766604676338,0.0046679540883745,1.16956803575561,-1.91958256028784,1.00339023622242,-2.06926566858203,1.00365840507554,-5.19769721951843,1.00945347797245,0.0213177292109741,0.000918133641332846,1.04306901697861,1.21135280057442,1.94567857011875,2.70078313460012,0,0.471102755041858,-2.70832741184833
"244",2,1,1.46384205856256,0.236207819202635,196,6,"TTFTTT","induced",-0.181107868159496,0.002700441197492,0.479693868070919,0.0326497568857218,0.19322161776773,0.00284229852311349,1.08705420175292,0.0147100441242045,0.0934711932618218,0.0696151720318697,-0.0440900930681115,0.528302875682662,-0.0401423210487624,0.423368213032853,7.3081259046304,0.987266065336873,7.13569482693606,0.987549987030691,4.03001124539992,0.992728771942779,0.0817390129441476,-0.0424308913408788,0.480897923616084,1.87513641242881,2.6706739134382,3.85350667294659,0,0.392058517902221,-2.00151296205864
"245",2,1,1.46384205856256,0.236207819202635,196,6,"TFTTTT","case",0.01233506070837,0.748786842804061,0.00559565446353005,0.0353431966802195,0.19322161776773,0.000148858728615781,1.0042118071538,0.000770404110759099,0.0498954134724401,0.024892661195399,-0.000514313278729743,0.989692173229232,0.00458018978770836,1.18399759478327,-1.89392943706321,1.00335382417922,-2.06636051475755,1.00366411367367,-5.17204409629369,1.00948931458553,0.0377567983662524,0.00155132323701639,1.04108725591529,1.21570564769505,2.35250170446339,3.83637628735159,0,0.444835295005755,-2.70832741103852
"246",2,1,1.46384205856256,0.236207819202635,196,6,"TTFTTT","parity",0.201745651223705,0.0336715541538032,0.237614851974181,0.0326497568857218,0.19322161776773,0.00118432737413234,1.03627369656312,0.0061293730371102,0.0934711932618218,0.0696151720318697,-0.0218398892194269,0.766346309945448,-0.0174261443446078,0.749678930095438,2.66600498683329,0.995354659490418,2.49357390913895,0.995649333630199,-0.612109672397196,1.00110441106811,0.0817390129441476,-0.070754301238127,0.134387623612808,2.25461027670176,2.6706739134382,3.85350667294659,0,0.392058517902221,-2.69071541667351
"247",2,1,1.46384205856256,0.236207819202635,196,6,"FTTTTT","case",0.0316160053701073,0.417332637532447,0.035001151351981,0.0335047990412379,0.19322161776773,0.00032928521861629,1.00982800160093,0.00170418415092724,0.0748483641786978,0.0505022684991898,-0.00321706013630285,0.957018965322713,0.00168675918807215,1.03339967170186,-1.31962503019611,1.00231544094006,-1.49205610789045,1.00262149657611,-4.59773968942659,1.00835565016332,0.0131402769404182,-0.00215556523439766,0.835957396927659,1.27681625536306,2.24510775172377,3.55844886611456,0,0.483308542258288,-2.70832741142542
"248",2,1,1.46384205856256,0.236207819202635,196,7,"TTTTTT","case",0.0509632411427677,0.196219905157936,0.0870081237205298,0.0319255965553397,0.19322161776773,0.000724160330382133,1.02268275016026,0.00374782251980024,0.101468369227291,0.0729435555519672,-0.00799717596546956,0.921185527801716,-0.00332838352009746,0.954370423885819,-0.263263974563415,1.00045893089537,-0.458806021169266,1.0008011437286,-3.5413786337939,1.00643069250712,0.199787438306809,-0.118048425362662,0.409129891433027,1.33459968350049,2.61186548458811,3.89797795670466,0,0.38168956998781,-2.70832741141529
"249",2,1,1.46384205856256,0.236207819202635,196,6,"TFTTTT","parity",0.0579679418679791,0.487599855173236,0.0263159537052502,0.0353431966802195,0.19322161776773,0.000388112082366047,1.01098123879053,0.00200863695713693,0.0498954134724401,0.024892661195399,-0.00241877773569783,0.951523044557315,0.00263584125834315,1.10588828722059,-1.50165696725264,1.00265917691922,-1.67408804494698,1.00296852792753,-4.77977162648313,1.00876959974939,0.0377567983662524,-0.0164390691552783,0.564606379073397,1.68071218778353,2.35250170446339,3.83637628735159,0,0.444835295005755,-2.89700626465231
"250",2,1,1.46384205856256,0.236207819202635,196,6,"FTTTTT","induced",-0.126263795477502,0.0187433604605637,0.29780046669044,0.0335047990412379,0.19322161776773,0.00222650972134771,1.06645345696917,0.0115230880843994,0.0748483641786978,0.0505022684991898,-0.0273717284419555,0.634304253108238,-0.0229737660454477,0.545094374407831,3.71476835741157,0.993481991822858,3.54233727971723,0.993776222622539,0.43665369818109,0.99920645234594,0.0131402769404182,0.00817745227055591,1.62231962900286,1.46809683805905,2.24510775172377,3.55844886611456,0,0.483308542258288,-2.28754712852021
"251",2,1,1.46384205856256,0.236207819202635,196,7,"TTTTTT","induced",-0.205229181719624,0.00118065079698654,0.561106337327919,0.0319255965553397,0.19322161776773,0.00341760012487984,1.10704890412794,0.0176874625332457,0.101468369227291,0.0729435555519672,-0.0515729557548513,0.491733668850766,-0.0480508943565682,0.341259224437788,8.93879136713019,0.984417588724693,8.74324932052434,0.984732982921848,5.66067670789971,0.989720932141137,0.199787438306809,-0.162030639940557,0.188984846526087,2.05852170489832,2.61186548458811,3.89797795670466,0,0.38168956998781,-1.93788753523314
"252",2,1,1.46384205856256,0.236207819202635,196,7,"TTTTTT","parity",0.227716416242206,0.0189789633242556,0.28962182434273,0.0319255965553397,0.19322161776773,0.00157920248589818,1.04946508934174,0.0081730114059832,0.101468369227291,0.0729435555519672,-0.0266200050485936,0.737652184111049,-0.0224412870527774,0.692347228168916,3.72236604246598,0.993511042353642,3.52682399586013,0.99384163939486,0.444251383235496,0.999193296075662,0.199787438306809,-0.186647161366391,0.0657712869827129,2.35664462217197,2.61186548458811,3.89797795670466,0,0.38168956998781,-2.66872263901499
"253",2,2,1.45541259982254,0.234920320671528,196,2,"TFFFFF","parity",0.053015304956979,0.451780162788013,0.0314422624962241,0.0383062544976991,0.19954038465777,0.000827725200426059,1.02160809536928,0.00414815878923802,0.00292171605978702,-0.00221786272340996,-0.00292171605978702,0,0.00221786272340996,0,-1.42650544959952,1.00252303997746,-1.51004799540362,1.00267177988093,-4.70462010883011,1.00841861644757,0.000468846981714313,-0.000185250659051689,0.604880342037543,0,0,0,0,0.0801223863431361,-2.58141486731679
"254",2,2,1.45541259982254,0.234920320671528,196,2,"FTFFFF","induced",-0.0808988284045156,0.0792783952366016,0.169918047193468,0.0393705340740504,0.19954038465777,-0.000236554375925242,0.993991588341669,-0.00118549624092865,0.0157893309170236,0.0107160800454619,-0.0157893309170236,0,-0.0107160800454619,0,1.11940080867475,0.998029006851236,1.03585826287065,0.998175439173207,-2.15871385055584,1.00384536175906,0.00179342995334981,-0.00150983363068718,0.158130693720664,0,0,0,0,0.151666662489301,-2.26518905348121
"255",2,2,1.45541259982254,0.234920320671528,196,2,"FFTFFF","case",-0.00726664639708149,0.838446664448591,0.00231152860102313,0.0392444042031441,0.19954038465777,-0.000110424505018997,0.997186235661844,-0.000553394267573365,0.000214794664890266,-0.00493873732137318,-0.000214794664890266,0,0.00493873732137318,0,-1.95789572363265,1.00346616013997,-2.04143826943675,1.00361538619035,-5.23601038286324,1.0093784231562,0.000439433794856151,-0.000155837472193527,0.645367575234988,0,0,0,0,0.116713443462867,-3.02777021688204
"256",2,2,1.45541259982254,0.234920320671528,196,2,"FFFTFF","spontaneous",-0.0693117906158576,0.135512954539185,0.123209856721422,0.0403106524293418,0.19954038465777,-0.00117667273121661,0.97080988125213,-0.00589691521961688,0.0114490557780397,0.00635343235421526,-0.0114490557780397,0,-0.00635343235421526,0,0.256959757423033,0.999546868127438,0.173417211618926,0.999694078182655,-3.02115490180756,1.00538992635115,0.00126763577674227,-0.000984039454079651,0.223720667928326,0,0,0,0,0.141569878147077,-2.7295293241394
"257",2,2,1.45541259982254,0.234920320671528,196,2,"FFFFTF","stratum",-0.166099800494798,0.00438407614609216,0.442112163747494,0.0370818287137247,0.19954038465777,0.00205215098440049,1.05534114836254,0.0102843892373974,0.0410824828271613,0.0361396090273013,-0.0410824828271613,0,-0.0361396090273013,0,6.2222425324411,0.989141701376771,6.13869998663699,0.989283613796049,2.9441278732105,0.994802805399048,0.00103801827806143,-0.000754421955398806,0.273209372760043,0,0,0,0,0.194056515809004,0.967888332092737
"258",2,2,1.45541259982254,0.234920320671528,196,2,"FFFFFT","pooled.stratum",-0.150922553548342,0.01203253017334,0.345057633466505,0.0380643915802774,0.19954038465777,0.00106958811784773,1.02809944080131,0.00536025887532576,0.0320638640228976,0.0270745024972425,-0.0320638640228976,0,-0.0270745024972425,0,4.38747714600834,0.992318916748782,4.30393460020423,0.992462438395763,1.10936248677774,0.998035307036082,0.00241769665082752,-0.0021341003281649,0.117300209091804,0,0,0,0,0.247236204987904,1.31761868847763
"259",2,2,1.45541259982254,0.234920320671528,196,3,"TTFFFF","induced",-0.119718607830878,0.0196144882216049,0.299302216990574,0.0373250472010143,0.19954038465777,0.0009812072966848,1.02628817296333,0.00491733690083668,0.0307338397648233,0.0206896308504692,-0.0278121237050363,0.0950651165667588,-0.0229074935738791,-0.107196824314517,3.54484725950738,0.993769343356358,3.43960114551771,0.993951008314043,0.266732600276896,0.999522926798186,0.00377620609352642,-0.0033073591118121,0.12415820802738,1.24327850762286,1.24327850762286,1.24327850762286,0,0.0739755139814341,-2.04848907208225
"260",2,2,1.45541259982254,0.234920320671528,196,3,"TFTFFF","case",-0.00807464608136839,0.821047897093405,0.00285161109612275,0.0384334246871097,0.19954038465777,-0.000127170189410608,0.996691156449213,-0.000637315547069417,0.00318669692548686,-0.00714297460896396,-0.000264980865699838,0.916847798238813,0.004925111885554,0.310495675096855,-1.9479046400304,1.00345714199214,-2.05315075402007,1.00364595497874,-5.22601929926088,1.0094399053869,0.00059486003947482,-0.000126013057760507,0.788163518477793,1.00089360027752,1.00089360027752,1.00089360027752,0,0.081171831711324,-3.0277689310272
"261",2,2,1.45541259982254,0.234920320671528,196,3,"TFFTFF","spontaneous",-0.0849071496661203,0.0782383179838843,0.171473424991502,0.0388902878705768,0.19954038465777,-0.000584033372877685,0.984982539218499,-0.00292689308923283,0.0188555776794626,0.00868827796629645,-0.0159338616196756,0.154952349350152,-0.0109061406897064,-0.255270691385967,1.15748515888026,0.997956954977317,1.0522390448906,0.998141696968362,-2.12062950035022,1.00380918554015,0.00220881222742316,-0.00173996524570885,0.212262036534123,1.07825856467633,1.07825856467633,1.07825856467633,0,0.0749795902358483,-2.61327051575671
"262",2,2,1.45541259982254,0.234920320671528,196,3,"TFFFTF","stratum",-0.170712760040513,0.00596382413563442,0.413293543009106,0.0373386435826807,0.19954038465777,0.000967610915018402,1.02591446346667,0.0048491984050143,0.0413262800494484,0.0313918373556602,-0.0384045639896614,0.0706987431796686,-0.0336097000790702,-0.0706509370025791,5.69858577322429,0.99002156480981,5.59333965923463,0.990200492379849,2.42047111399381,0.995687400989995,0.000948642635182958,-0.000479795653468645,0.494229295970753,1.12997175989362,1.12997175989362,1.12997175989362,0,0.210502349822452,0.971606124282957
"263",2,2,1.45541259982254,0.234920320671528,196,3,"TFFFFT","pooled.stratum",-0.154957502793243,0.0101707831014539,0.361906286420968,0.0366529809319546,0.19954038465777,0.0016532735657445,1.04510611480179,0.00828540833265412,0.0365512110524259,0.0265672857783578,-0.0336294949926389,0.0799348633235807,-0.0287851485017677,-0.0834809676047778,4.72475039649942,0.99171265493586,4.61950428250975,0.991892815757903,1.44663573726893,0.997418021845147,0.00504469100914513,-0.00457584402743082,0.0929386915599738,1.0051073316954,1.0051073316954,1.0051073316954,0,0.196319911433427,1.40299060656133
"264",2,2,1.45541259982254,0.234920320671528,196,3,"TTFFFF","parity",0.133692577528356,0.0861219393780985,0.16082643229333,0.0373250472010143,0.19954038465777,0.0020454868730361,1.05480199025657,0.0102509919310033,0.0307338397648233,0.0206896308504692,-0.0149445088477997,0.513744167271133,-0.00997355080500728,0.517944477739141,0.998941001233106,0.998244195608359,0.893694887243441,0.998428319821395,-2.27917365799738,1.00407648961313,0.00377620609352642,-0.00198277614017661,0.474929044901522,1.24327850762286,1.24327850762286,1.24327850762286,0,0.0739755139814341,-2.50099801339666
"265",2,2,1.45541259982254,0.234920320671528,196,3,"FTTFFF","case",-0.0054703224167482,0.877421175527776,0.00130886255024265,0.0394468543384825,0.19954038465777,-7.63202644321406e-05,0.99806523826267,-0.000382480291210407,0.015910954630761,0.00571314068911088,-0.000121623713737435,0.99235597633455,0.00500293935635099,1.87568985757457,-1.97577782717963,1.00349100999145,-2.08102394116929,1.00367900117255,-5.25389248641011,1.00944728354122,0.00217282182806016,-0.000379391874710349,0.825392091606029,1.00083624080269,1.00083624080269,1.00083624080269,0,0.152415768185528,-3.02776917215441
"266",2,2,1.45541259982254,0.234920320671528,196,3,"FTFTFF","spontaneous",-0.0982145537434359,0.0399829307428783,0.229587808494873,0.0411799090829093,0.19954038465777,-0.00180937500885892,0.956061704623582,-0.00906771334515646,0.0371233677819383,0.02714537159315,-0.0213340368649147,0.425320542300195,-0.0164292915476881,0.394766378816712,2.29527589066947,0.995974843576214,2.19002977667981,0.996157304645672,-0.98283876856101,1.00175382159,0.0049834407081671,-0.0031900107548173,0.359877855155505,1.07754170508166,1.07754170508166,1.07754170508166,0,0.202387292493247,-2.70845067164989
"267",2,2,1.45541259982254,0.234920320671528,196,3,"FTFFTF","stratum",-0.179642464300306,0.0020367483041693,0.510853901564492,0.0371979861269089,0.19954038465777,0.00217254794714149,1.05840498837032,0.010887760644882,0.0632595168995067,0.0535523616342166,-0.0474701859824831,0.24959613495162,-0.0428362815887547,0.200104714683861,7.68900335733952,0.986642373002944,7.58375724334985,0.986818054222266,4.41088869810903,0.992204046890796,0.00401007529731496,-0.00221664534396515,0.44723099203415,1.01231468171775,1.01231468171775,1.01231468171775,0,0.242027035530993,0.989240017379876
"268",2,2,1.45541259982254,0.234920320671528,196,3,"FTFFFT","pooled.stratum",-0.13803741065047,0.022650787645646,0.282016898110736,0.0383890844991409,0.19954038465777,0.000981449574909442,1.02556584997309,0.00491855108224193,0.0419952472514604,0.0320677368602839,-0.0262059163344368,0.375978996444045,-0.021351656814822,0.334170137797713,3.28949701333192,0.994241348255673,3.18425089934226,0.994422542718637,0.0113823541014426,0.999979724787634,0.00389540862715802,-0.00210197867380822,0.460395846753115,1.02353294645847,1.02353294645847,1.02353294645847,0,0.260993396193658,1.41018525287398
"269",2,2,1.45541259982254,0.234920320671528,196,4,"TTTFFF","case",-0.00662894097909443,0.851016681121189,0.00192131500592296,0.0374342532388695,0.19954038465777,-0.000109206037855199,0.99708272428574,-0.00054728789885064,0.0309123745286428,0.0157703803806528,-0.000178534763819474,0.994224488848178,0.00491925046981634,1.311929728458,-1.96389429621604,1.00346382643353,-2.09118487213232,1.00369119889479,-5.24200895544652,1.00946450125184,0.0043516469928297,-0.000575440899303286,0.867764802556032,1.00120024302236,1.16286344607831,1.24373068562961,0,0.0747447016154257,-3.02785148486562
"270",2,2,1.45541259982254,0.234920320671528,196,4,"TTFTFF","spontaneous",-0.169291929704588,0.00135412784059822,0.544511863480711,0.0367031865153495,0.19954038465777,0.000621860685664812,1.01694296176177,0.00311646530466181,0.0813316317165693,0.0669774384621407,-0.050597791951746,0.377882984961214,-0.0462878076116715,0.308904480755323,8.50835450719558,0.985265508640362,8.3810639312793,0.985474883769555,5.23023984796509,0.99073198532776,0.027152756344536,-0.0233765502510095,0.13907266156006,1.34988378235878,1.48795579952725,1.55750954833636,0,0.0615368622512587,-2.43188225121584
"271",2,2,1.45541259982254,0.234920320671528,196,4,"TTFFTF","stratum",-0.164236027755521,0.00754344491545539,0.381680034454163,0.0362054060616414,0.19954038465777,0.00111964113937293,1.030924694988,0.0056111004361008,0.0662007749606826,0.0516101620694434,-0.0354669351958593,0.464251963562005,-0.0309205312189742,0.400882888579782,5.30644815385176,0.99075922613464,5.17915757793548,0.990973980260657,2.02833349462128,0.996385272316224,0.00774202635934211,-0.00396582026581569,0.487754228448184,1.13248292970432,1.25646268525201,1.39086364366661,0,0.200582596277368,0.966166273999454
